"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI","nb.tII","est.size","FP","TP","FDR","power"
"EBIC",1,20,0.33,"FALSE","FALSE","FALSE","18.670488010203","8.44878331576893","10.2217046944341","0.174","0.02","0.013","1,2,3,4,6,9,10,13,15,17,20,21,22,26,27,28,34,36,37",0.0927198032753254,FALSE,13,3,19,13,6,0.684210526315789,0.666666666666667
"EBIC",10,20,0.33,"FALSE","FALSE","FALSE","19.237460792882","5.81406896921414","13.4233918236679","0.084","0.02","0.013","1,3,5,6,7,11,12,17,20,21,22,23,25,29,31,32,33,34,35",0.47156901834685,FALSE,14,4,19,14,5,0.736842105263158,0.555555555555556
"EBIC",100,20,0.33,"FALSE","FALSE","FALSE","20","4","16","0.065","0.02","0.012","1,2,3,4,5,6,7,9,10,13,15,30,31,32,34,35,38",0.119704899494316,FALSE,9,1,17,9,8,0.529411764705882,0.888888888888889
"EBIC",11,20,0.33,"FALSE","FALSE","FALSE","15.7102895533034","5.51588647936274","10.1944030739407","0.071","0.02","0.013","1,2,3,5,6,9,13,15,24,26,31,32,34,36,38",0.331218337325384,FALSE,9,3,15,9,6,0.6,0.666666666666667
"EBIC",12,20,0.33,"FALSE","FALSE","FALSE","20","9","11","0.116","0.022","0.013","1,2,3,5,6,7,8,9,10,14,15,17,22,28,29,31,32,34,37",1.2726124251028,FALSE,11,1,19,11,8,0.578947368421053,0.888888888888889
"EBIC",13,20,0.33,"FALSE","FALSE","FALSE","20","7","13","0.121","0.02","0.013","3,4,5,6,7,8,9,10,13,14,15,16,20,21,31,33,34,36,37",0.121076286734245,FALSE,12,2,19,12,7,0.631578947368421,0.777777777777778
"EBIC",14,20,0.33,"FALSE","FALSE","FALSE","1.15226917840227","0.384857613060805","0.767411565341466","0.116","0.019","0.011","1,9,15,31",0.267504998420073,FALSE,2,7,4,2,2,0.5,0.222222222222222
"EBIC",15,20,0.33,"FALSE","FALSE","FALSE","11.7541986009872","5.8652480212616","5.88895057972563","0.145","0.021","0.011","1,5,6,8,10,13,15,17,22,27,28,31,32,35,36,39",0.234882731164085,FALSE,12,5,16,12,4,0.75,0.444444444444444
"EBIC",16,20,0.33,"FALSE","FALSE","FALSE","0.804560161420573","0.252734444547273","0.5518257168733","0.117","0.02","0.012","1,2,4,6,7,9,10,12,13,17,19,21,24,27,30,32,34,36",0.324291908160882,FALSE,12,3,18,12,6,0.666666666666667,0.666666666666667
"EBIC",17,20,0.33,"FALSE","FALSE","FALSE","0.400975076045898","0.148609293699842","0.252365782346056","0.176","0.019","0.014","1,2,4,7,8,9,13,15,18,20,23,25,28,30,31,32,34,36,37",0.220410060995415,FALSE,13,3,19,13,6,0.684210526315789,0.666666666666667
"EBIC",18,20,0.33,"FALSE","FALSE","FALSE","8.47196336171984","4.23505734282401","4.23690601889584","0.065","0.019","0.012","1,2,3,5,6,8,9,10,15,16,17,18,19,20,21,22,25,29,32",0.267663152354517,FALSE,12,2,19,12,7,0.631578947368421,0.777777777777778
"EBIC",19,20,0.33,"FALSE","FALSE","FALSE","20","9","11","0.064","0.02","0.013","1,2,3,6,7,9,10,11,12,13,14,16,19,25,29,31,34,36,37",0.139973352732564,FALSE,13,3,19,13,6,0.684210526315789,0.666666666666667
